Target Name,Target Accession,Target Length,Query Name,Query Accession,Query Length,E-value,Score,Bias,Domain Index,Domain Count,Cond. E-value,Domain Ind. E-value,Domain Bit-score,Domain Bias,Query Ali. Start,Query Ali. End,Target Ali. Start,Target Ali. End,Target Env. Start,Target Env. End,Acc,Description,Mapped PDB(s),Number of Identical Sequences,targetCoverage
SteCoe_6384,SteCoe_6384,505,Query,-,528,2.7e-169,577.2,8.4,1,1,1.3e-173,3.1e-169,576.9504395,8.37,44,525,1,486,1,489,0.98,hypothetical protein,,0,0.920454545454545
C444_00170,C444_00170,549,Query,-,528,2.7e-169,577.1,18.2,1,1,1.4e-173,3.3e-169,576.8444214,18.21,6,521,2,517,1,522,0.97,thermosome subunit beta,,0,0.977272727272727
C454_05477,C454_05477,547,Query,-,528,2.8e-169,577.1,18.4,1,1,1.4e-173,3.4e-169,576.8267212,18.43,6,521,2,517,1,523,0.98,thermosome subunit 2,,0,0.977272727272727
ABY42_02095,ABY42_02095,547,Query,-,528,2.8e-169,577.1,18.4,1,1,1.4e-173,3.4e-169,576.8267212,18.43,6,521,2,517,1,523,0.98,thermosome subunit,,0,0.977272727272727
GLYMA_08G364000,GLYMA_08G364000,535,Query,-,528,2.8e-169,577.1,4,1,1,1.3e-173,3.1e-169,576.923584,3.98,5,524,3,532,1,535,0.98,hypothetical protein,,0,1.00378787878788
cand_018890,cand_018890,531,Query,-,528,2.8e-169,577.1,8.4,1,1,1.4e-173,3.4e-169,576.7960205,8.4,6,524,7,528,2,530,0.97,T-complex protein 1 beta subunit,,0,0.988636363636364
SELMODRAFT_229930,SELMODRAFT_229930,554,Query,-,528,3.1e-169,576.9,8.4,1,1,1.5e-173,3.7e-169,576.6948242,8.42,4,525,2,536,1,539,0.98,T-complex protein 1 subunit gamma [Source:UniProtKB/TrEMBL;Acc:D8QMT6],,0,1.01325757575758
PBANKA_113410,PBANKA_113410,529,Query,-,528,3.2e-169,576.9,20.6,1,1,1.6e-173,3.8e-169,576.6310425,20.62,13,517,15,526,5,529,0.98,TCP-1/cpn60 chaperonin, putative,,0,0.96969696969697
MSBRW_1565,MSBRW_1565,547,Query,-,528,3.6e-169,576.7,17.5,1,1,1.8e-173,4.2e-169,576.4967651,17.49,3,524,6,523,4,527,0.99,Heat shock protein 60 family chaperone GroEL,,0,0.981060606060606
Mbar_A3171,Mbar_A3171,547,Query,-,528,3.6e-169,576.7,17.5,1,1,1.8e-173,4.2e-169,576.4967651,17.49,3,524,6,523,4,527,0.99,thermosome subunit,,0,0.981060606060606
FRACYDRAFT_261789,FRACYDRAFT_261789,578,Query,-,528,4.1e-169,576.5,1.5,1,1,2e-173,4.8e-169,576.3195801,1.49,2,524,5,529,4,533,0.97,t-complex protein 1 eta subunit,,0,0.994318181818182
YYG_01496,YYG_01496,529,Query,-,528,4.2e-169,576.5,21.3,1,1,2.1e-173,5e-169,576.2457275,21.29,12,517,14,526,4,529,0.97,T-complex protein 1 subunit delta,,0,0.971590909090909
GLYMA_18G298100,GLYMA_18G298100,535,Query,-,528,4.3e-169,576.5,3.5,1,1,2e-173,4.8e-169,576.3143311,3.46,5,524,3,532,1,535,0.98,hypothetical protein,,0,1.00378787878788
GSPATT00005131001,GSPATT00005131001,536,Query,-,528,4.4e-169,576.4,14.5,1,1,2.2e-173,5.2e-169,576.2073364,14.55,6,525,10,534,6,536,0.97,,,0,0.994318181818182
PY17X_1135600,PY17X_1135600,529,Query,-,528,4.4e-169,576.4,20.4,1,1,2.2e-173,5.3e-169,576.1620483,20.36,13,517,15,526,5,529,0.97,TCP-1/cpn60 chaperonin, putative,,1,0.96969696969697
YYC_01950,YYC_01950,529,Query,-,528,4.4e-169,576.4,20.4,1,1,2.2e-173,5.3e-169,576.1620483,20.36,13,517,15,526,5,529,0.97,T-complex protein 1, delta subunit,,0,0.96969696969697
PCHAS_113360,PCHAS_113360,529,Query,-,528,4.5e-169,576.4,20.6,1,1,2.3e-173,5.4e-169,576.1312866,20.58,13,517,15,526,5,529,0.98,TCP-1/cpn60 chaperonin, putative,,0,0.96969696969697
THAOC_02677,THAOC_02677,520,Query,-,528,4.5e-169,576.4,5.8,1,1,2.1e-173,5e-169,576.257019,5.81,5,523,3,516,1,520,0.98,hypothetical protein,,0,0.973484848484849
AUR66_09195,AUR66_09195,547,Query,-,528,4.6e-169,576.4,18.2,1,1,2.4e-173,5.6e-169,576.0802002,18.24,6,521,2,517,1,523,0.98,thermosome subunit,,0,0.977272727272727
C457_02486,C457_02486,547,Query,-,528,4.7e-169,576.4,18.7,1,1,2.4e-173,5.7e-169,576.0686646,18.71,6,521,2,517,1,523,0.98,thermosome subunit 2,,0,0.977272727272727
C445_02116,C445_02116,551,Query,-,528,5.3e-169,576.2,17.7,1,1,2.6e-173,6.3e-169,575.925354,17.65,3,523,5,523,3,528,0.97,thermosome,,0,0.982954545454545
CEY00_Acc30839,CEY00_Acc30839,535,Query,-,528,5.3e-169,576.2,4.4,1,1,2.5e-173,5.9e-169,576.0126953,4.36,5,524,3,532,1,535,0.98,T-complex protein 1 subunit zeta,,0,1.00378787878788
MSBR3_0197,MSBR3_0197,547,Query,-,528,5.3e-169,576.2,17.7,1,1,2.6e-173,6.2e-169,575.9384766,17.73,3,524,6,523,4,527,0.98,Heat shock protein 60 family chaperone GroEL,,0,0.981060606060606
C459_11760,C459_11760,547,Query,-,528,5.5e-169,576.1,18.7,1,1,2.8e-173,6.7e-169,575.8399048,18.67,6,521,2,517,1,523,0.98,thermosome subunit 2,,0,0.977272727272727
C460_10383,C460_10383,547,Query,-,528,5.5e-169,576.1,18.7,1,1,2.8e-173,6.7e-169,575.8399048,18.67,6,521,2,517,1,523,0.98,thermosome subunit 2,,0,0.977272727272727
C458_15911,C458_15911,547,Query,-,528,5.5e-169,576.1,18.7,1,1,2.8e-173,6.7e-169,575.8399048,18.67,6,521,2,517,1,523,0.98,thermosome subunit 2,,0,0.977272727272727
AV929_16620,AV929_16620,559,Query,-,528,5.6e-169,576.1,16.8,1,1,3e-173,7.1e-169,575.7557983,16.81,3,521,9,527,7,532,0.97,thermosome subunit,,0,0.982954545454545
SG26_08930,SG26_08930,559,Query,-,528,5.6e-169,576.1,16.8,1,1,3e-173,7.1e-169,575.7557983,16.81,3,521,9,527,7,532,0.97,thermosome subunit,,0,0.982954545454545
IMG5_055090,IMG5_055090,539,Query,-,528,5.6e-169,576.1,7.2,1,1,2.8e-173,6.7e-169,575.8366699,7.23,3,522,2,530,1,534,0.99,t-complex protein 1 subunit zeta, putative,,0,1.00189393939394
rrnAC2939,rrnAC2939,559,Query,-,528,5.7e-169,576.1,18.3,1,1,3e-173,7.2e-169,575.7401733,18.34,3,521,9,527,7,532,0.97,thermosome beta subunit,,0,0.982954545454545
C435_02295,C435_02295,559,Query,-,528,5.7e-169,576.1,18.3,1,1,3e-173,7.2e-169,575.7401733,18.34,3,521,9,527,7,532,0.97,thermosome subunit beta,,0,0.982954545454545
PPERSA_06177,PPERSA_06177,530,Query,-,528,5.7e-169,576.1,9.7,1,1,2.7e-173,6.4e-169,575.9046021,9.67,3,521,2,527,1,530,0.99,GroEL-like apical domain,,0,0.996212121212121
PFFCH_04026,PFFCH_04026,521,Query,-,528,5.8e-169,576,9.4,1,1,2.8e-173,6.7e-169,575.8303223,9.36,30,525,2,516,1,519,0.98,T-complex protein 1, alpha subunit,,0,0.975378787878788
Phatr3_J30446,Phatr3_J30446,529,Query,-,528,5.9e-169,576,11.8,1,1,3e-173,7.1e-169,575.7598877,11.78,12,518,11,527,2,529,0.97,T-complex protein 1 subunit delta {ECO:0000256|RuleBase:RU004192}  [Source:UniProtKB/TrEMBL;Acc:B7GB02],,0,0.979166666666667
TP03_0723,TP03_0723,664,Query,-,528,6.7e-169,575.8,0.6,1,1,3.7e-173,8.9e-169,575.4194336,0.61,7,524,128,660,123,663,0.97,T-complex protein 1, beta subunit, putative,,0,1.0094696969697
Csa_5G644550,Csa_5G644550,535,Query,-,528,6.7e-169,575.8,3.9,1,1,3.1e-173,7.5e-169,575.6777344,3.86,5,524,3,532,1,535,0.98,hypothetical protein,,0,1.00378787878788
MANES_01G108900,MANES_01G108900,535,Query,-,528,6.8e-169,575.8,2.8,1,1,3.1e-173,7.5e-169,575.6714478,2.81,5,524,3,532,1,535,0.98,hypothetical protein,,0,1.00378787878788
B456_008G292300,B456_008G292300,535,Query,-,528,7.5e-169,575.7,2.7,1,1,3.5e-173,8.4e-169,575.5165405,2.7,5,524,3,532,1,535,0.98,hypothetical protein,,0,1.00378787878788
C455_16363,C455_16363,554,Query,-,528,7.7e-169,575.6,17.5,1,1,4.1e-173,9.7e-169,575.307251,17.46,3,521,9,527,7,533,0.97,thermosome subunit 2,,0,0.982954545454545
HORVU5Hr1G085530,HORVU5Hr1G085530,513,Query,-,528,8.1e-169,575.6,6.3,1,1,4e-173,9.5e-169,575.3301392,6.34,38,525,23,510,18,513,0.97,,,0,0.982954545454545
OB05G13100,OB05G13100,535,Query,-,528,8.5e-169,575.5,2.5,1,1,4e-173,9.5e-169,575.3374023,2.48,5,524,3,532,1,535,0.98,,,0,1.00378787878788
Mboo_2395,Mboo_2395,530,Query,-,528,8.8e-169,575.4,19.6,1,1,4.5e-173,1.1e-168,575.1655273,19.62,3,522,5,523,3,528,0.98,chaperonin Cpn60/TCP-1,,0,0.982954545454545
K933_12865,K933_12865,546,Query,-,528,9.1e-169,575.4,19.2,1,1,4.6e-173,1.1e-168,575.1159058,19.16,7,521,3,516,1,521,0.97,thermosome,,0,0.973484848484849
Os10g0514600,Os10g0514600,541,Query,-,528,9.3e-169,575.4,7.5,1,1,4.7e-173,1.1e-168,575.0906372,7.55,12,519,19,540,8,541,0.97,Similar to Clone ZZD584 mRNA sequence,,0,0.988636363636364
ORUFI10G16650,ORUFI10G16650,541,Query,-,528,9.3e-169,575.4,7.5,1,1,4.7e-173,1.1e-168,575.0906372,7.55,12,519,19,540,8,541,0.97,,,0,0.988636363636364
HALLA_16720,HALLA_16720,555,Query,-,528,9.4e-169,575.4,17.5,1,1,4.7e-173,1.1e-168,575.093811,17.46,3,523,9,527,7,532,0.97,thermosome subunit,,0,0.982954545454545
EAA22457,EAA22457,517,Query,-,528,9.5e-169,575.3,20,1,1,4.8e-173,1.2e-168,575.0567017,20.04,15,517,5,514,2,517,0.98,chaperonin containing TCP-1 delta subunit,,0,0.965909090909091
HannXRQ_Chr14g0438721,HannXRQ_Chr14g0438721,590,Query,-,528,9.6e-169,575.3,6,1,1,4.6e-173,1.1e-168,575.1395874,6.04,2,524,55,587,54,590,0.98,putative T-complex protein 1 subunit zeta,,0,1.0094696969697
CEY00_Acc04006,CEY00_Acc04006,535,Query,-,528,9.8e-169,575.3,3.2,1,1,4.6e-173,1.1e-168,575.1398315,3.15,5,524,3,532,1,535,0.98,T-complex protein 1 subunit zeta,,0,1.00378787878788
SELMODRAFT_161138,SELMODRAFT_161138,534,Query,-,528,9.8e-169,575.3,9.7,1,1,4.6e-173,1.1e-168,575.1390381,9.7,5,524,3,532,1,534,0.98,,,0,1.00378787878788
KIPB_008939,KIPB_008939,577,Query,-,528,1e-168,575.3,0.2,1,1,4.9e-173,1.2e-168,575.0238647,0.22,3,524,10,538,8,542,0.97,T-complex protein 1, eta subunit,,0,1.00189393939394
AMTR_s00010p00016450,AMTR_s00010p00016450,535,Query,-,528,1e-168,575.2,3.8,1,1,4.7e-173,1.1e-168,575.0825806,3.78,5,524,3,532,1,535,0.98,hypothetical protein,,0,1.00378787878788
Naga_100011g18,Naga_100011g18,553,Query,-,528,1.1e-168,575.2,6.4,1,1,5.9e-173,1.4e-168,574.7677002,6.43,21,517,42,548,36,552,0.97,t-complex protein 1 subunit delta,,0,0.960227272727273
C446_11647,C446_11647,551,Query,-,528,1.2e-168,575,18.5,1,1,6.1e-173,1.4e-168,574.7316284,18.55,3,523,5,523,3,528,0.97,thermosome,,0,0.982954545454545
HVO_0455,HVO_0455,557,Query,-,528,1.3e-168,574.9,17.6,1,1,6.8e-173,1.6e-168,574.5725098,17.6,3,521,9,527,7,533,0.97,thermosome subunit 2,,0,0.982954545454545
DYB32_004697,DYB32_004697,507,Query,-,528,1.3e-168,574.9,9.9,1,1,6.1e-173,1.4e-168,574.7277222,9.86,17,524,1,505,1,507,0.98,hypothetical protein,,0,0.956439393939394
CEY00_Acc02248,CEY00_Acc02248,535,Query,-,528,1.3e-168,574.9,3.9,1,1,6.2e-173,1.5e-168,574.7060547,3.95,5,524,3,532,1,535,0.98,T-complex protein 1 subunit zeta 1 like,,0,1.00378787878788
VIT_14s0006g03200,VIT_14s0006g03200,535,Query,-,528,1.4e-168,574.8,3.2,1,1,6.4e-173,1.5e-168,574.6594238,3.19,5,524,3,532,1,535,0.98,,,0,1.00378787878788
MSWH1_2011,MSWH1_2011,547,Query,-,528,1.4e-168,574.8,17.1,1,1,6.8e-173,1.6e-168,574.5637817,17.09,3,525,6,524,4,527,0.98,Heat shock protein 60 family chaperone GroEL,,0,0.982954545454545
MSWHS_3059,MSWHS_3059,547,Query,-,528,1.4e-168,574.8,17.1,1,1,6.8e-173,1.6e-168,574.5637817,17.09,3,525,6,524,4,527,0.98,Heat shock protein 60 family chaperone GroEL,,0,0.982954545454545
SELMODRAFT_158120,SELMODRAFT_158120,534,Query,-,528,1.4e-168,574.8,9.9,1,1,6.5e-173,1.5e-168,574.6373901,9.91,5,524,3,532,1,534,0.98,,,0,1.00378787878788
BBJ28_00002713,BBJ28_00002713,839,Query,-,528,1.5e-168,574.7,2.9,1,1,8.8e-173,2.1e-168,574.2034302,2.91,8,522,299,828,293,831,0.97,hypothetical protein,,0,1.00378787878788
FRACYDRAFT_237081,FRACYDRAFT_237081,530,Query,-,528,1.5e-168,574.7,14.6,1,1,7.4e-173,1.8e-168,574.4352417,14.57,12,519,10,527,4,530,0.97,T-complex protein 1,,0,0.981060606060606
C439_08300,C439_08300,544,Query,-,528,1.5e-168,574.7,19.2,1,1,7.6e-173,1.8e-168,574.4151611,19.2,6,521,2,517,1,523,0.98,thermosome, beta subunit,,1,0.977272727272727
POPTR_009G157400v3,POPTR_009G157400v3,503,Query,-,528,1.5e-168,574.7,3.3,1,1,7.8e-173,1.9e-168,574.3659668,3.27,2,466,6,472,5,477,0.98,hypothetical protein,,0,1.00189393939394
EL22_05370,EL22_05370,551,Query,-,528,1.5e-168,574.7,16.8,1,1,7.5e-173,1.8e-168,574.4226074,16.8,3,523,5,523,3,528,0.97,thermosome subunit,,0,0.982954545454545
TGMAS_297500,TGMAS_297500,499,Query,-,528,1.5e-168,574.7,0.4,1,1,7.5e-173,1.8e-168,574.4176025,0.39,44,521,1,482,1,488,0.98,T-complex protein 1 eta subunit,,0,0.912878787878788
TGBR9_297500,TGBR9_297500,499,Query,-,528,1.5e-168,574.7,0.4,1,1,7.5e-173,1.8e-168,574.4176025,0.39,44,521,1,482,1,488,0.98,T-complex protein 1 eta subunit,,0,0.912878787878788
cyc_02087,cyc_02087,559,Query,-,528,1.6e-168,574.6,9.7,1,1,7.3e-172,1.7e-167,571.1696167,9.67,12,518,28,557,19,559,0.95,t-complex protein 1 delta subunit,,0,1.00378787878788
AM588_10003691,AM588_10003691,508,Query,-,528,1.9e-168,574.4,3.7,1,1,6.9e-169,1.6e-164,561.3498535,3.74,1,522,2,505,2,508,0.99,hypothetical protein,,0,0.954545454545455
YYG_03904,YYG_03904,532,Query,-,528,1.9e-168,574.3,9.7,1,1,1e-172,2.5e-168,573.9728394,9.72,7,523,8,528,3,531,0.97,T-complex protein 1, beta subunit,,0,0.986742424242424
C494_02985,C494_02985,553,Query,-,528,1.9e-168,574.3,18.1,1,1,9.9e-173,2.4e-168,574.0205688,18.06,3,523,9,527,7,532,0.97,thermosome,,0,0.982954545454545
EI28_01590,EI28_01590,529,Query,-,528,2e-168,574.3,24.4,1,1,9.3e-173,2.2e-168,574.1193848,24.37,3,521,5,523,3,529,0.98,thermosome subunit,,0,0.982954545454545
TRIDC4AG063360,TRIDC4AG063360,501,Query,-,528,2.2e-168,574.1,18.5,1,1,1e-172,2.4e-168,573.9923706,18.55,46,524,2,497,1,501,0.98,,,0,0.984848484848485
D320_13659,D320_13659,547,Query,-,528,2.3e-168,574.1,18.6,1,1,1.1e-172,2.7e-168,573.8130493,18.56,6,521,2,517,1,523,0.98,thermosome subunit 2,,0,0.977272727272727
C452_08614,C452_08614,547,Query,-,528,2.3e-168,574.1,18.6,1,1,1.1e-172,2.7e-168,573.8130493,18.56,6,521,2,517,1,523,0.98,thermosome subunit 2,,0,0.977272727272727
C456_15982,C456_15982,547,Query,-,528,2.3e-168,574.1,18.6,1,1,1.1e-172,2.7e-168,573.8130493,18.56,6,521,2,517,1,523,0.98,thermosome subunit 2,,0,0.977272727272727
GSMUA_Achr4G16540_001,GSMUA_Achr4G16540_001,535,Query,-,528,2.3e-168,574,4.1,1,1,1.1e-172,2.6e-168,573.8879395,4.08,5,524,3,532,1,535,0.98,T-complex protein 1 subunit zeta [Source:GMGC_GENE;Acc:GSMUA_Achr4G16540_001],,0,1.00378787878788
SS50377_13573,SS50377_13573,548,Query,-,528,2.4e-168,574,9.4,1,1,1.2e-172,2.9e-168,573.7355957,9.44,8,520,31,543,25,548,0.96,TCP-1 chaperonin subunit epsilon,,0,0.971590909090909
AK812_SmicGene41540,AK812_SmicGene41540,581,Query,-,528,2.4e-168,574,8,1,1,1.2e-172,2.9e-168,573.7562866,8.01,7,524,58,579,55,581,0.98,T-complex protein 1 subunit beta,,0,0.988636363636364
POVCU1_026520,POVCU1_026520,529,Query,-,528,2.4e-168,574,19.4,1,1,1.2e-172,2.8e-168,573.7706909,19.4,13,518,15,527,4,529,0.98,T-complex protein 1, delta subunit, putative,,0,0.971590909090909
DLAC_07140,DLAC_07140,540,Query,-,528,2.4e-168,574,0.4,1,1,1.3e-172,3.1e-168,573.6524048,0.42,13,522,12,527,2,532,0.98,chaperonin containing TCP1 zeta subunit,,0,0.977272727272727
Tp57577_TGAC_v2_gene15574,Tp57577_TGAC_v2_gene15574,535,Query,-,528,2.5e-168,574,3.5,1,1,1.2e-172,2.8e-168,573.8093872,3.52,5,524,3,532,1,535,0.98,,,0,1.00378787878788
POVCU2_0029240,POVCU2_0029240,579,Query,-,528,2.6e-168,573.9,19.7,1,1,1.4e-172,3.3e-168,573.5294189,19.67,13,518,15,527,4,534,0.97,T-complex protein 1, delta subunit, putative,,0,0.971590909090909
QR46_2728,QR46_2728,553,Query,-,528,2.8e-168,573.8,12.6,1,1,1.4e-172,3.4e-168,573.5080566,12.6,15,525,16,547,5,550,0.98,TCP-1 chaperonin subunit alpha,,0,1.00757575757576
Mboo_0320,Mboo_0320,536,Query,-,528,2.8e-168,573.8,20.7,1,1,1.3e-172,3.2e-168,573.6095581,20.69,3,524,8,528,6,532,0.98,chaperonin Cpn60/TCP-1,,0,0.986742424242424
C453_04479,C453_04479,547,Query,-,528,2.8e-168,573.8,18.6,1,1,1.4e-172,3.4e-168,573.515686,18.61,6,521,2,517,1,523,0.97,thermosome subunit 2,,0,0.977272727272727
PCHAS_040610,PCHAS_040610,533,Query,-,528,2.8e-168,573.8,9.8,1,1,1.5e-172,3.6e-168,573.434021,9.79,7,523,9,529,3,532,0.97,T-complex protein beta subunit, putative,,0,0.986742424242424
Tp57577_TGAC_v2_gene9697,Tp57577_TGAC_v2_gene9697,535,Query,-,528,2.9e-168,573.7,3.6,1,1,1.4e-172,3.3e-168,573.569519,3.6,5,524,3,532,1,535,0.98,,,0,1.00378787878788
SARC_02771,SARC_02771,556,Query,-,528,3e-168,573.7,8.5,1,1,1.4e-172,3.4e-168,573.506897,8.5,6,524,12,534,7,538,0.97,T-complex protein 1 subunit theta,,0,0.990530303030303
POVWA1_035580,POVWA1_035580,529,Query,-,528,3e-168,573.7,19.8,1,1,1.5e-172,3.6e-168,573.4355469,19.8,13,518,15,527,4,529,0.98,T-complex protein 1, delta subunit, putative,,0,0.971590909090909
GSMUA_Achr1G14710_001,GSMUA_Achr1G14710_001,535,Query,-,528,3.2e-168,573.6,2.9,1,1,1.5e-172,3.5e-168,573.4534302,2.88,5,524,3,532,1,535,0.98,T-complex protein 1 subunit zeta [Source:GMGC_GENE;Acc:GSMUA_Achr1G14710_001],,0,1.00378787878788
C442_00185,C442_00185,549,Query,-,528,3.2e-168,573.6,18.2,1,1,1.6e-172,3.9e-168,573.3173828,18.23,6,521,2,517,1,522,0.97,thermosome beta subunit,,0,0.977272727272727
YYE_04138,YYE_04138,532,Query,-,528,3.4e-168,573.5,10.1,1,1,1.8e-172,4.3e-168,573.1665649,10.06,7,523,8,528,3,531,0.97,T-complex protein 1, beta subunit,,0,0.986742424242424
DYB35_000621,DYB35_000621,547,Query,-,528,3.6e-168,573.4,1.9,1,1,1.7e-172,4.2e-168,573.2138672,1.88,4,527,3,539,1,540,0.98,hypothetical protein,,0,1.01704545454545
PHAVU_008G004500g,PHAVU_008G004500g,535,Query,-,528,4e-168,573.3,3.7,1,1,1.8e-172,4.4e-168,573.1415405,3.74,5,524,3,532,1,535,0.98,hypothetical protein,,0,1.00378787878788
PAHAL_3G117200,PAHAL_3G117200,535,Query,-,528,4.1e-168,573.2,2.3,1,1,1.9e-172,4.5e-168,573.0938721,2.26,5,524,3,532,1,535,0.98,hypothetical protein,,0,1.00378787878788
HannXRQ_Chr11g0324991,HannXRQ_Chr11g0324991,535,Query,-,528,4.1e-168,573.2,7.6,1,1,1.9e-172,4.6e-168,573.0789185,7.59,4,524,2,532,1,535,0.98,putative chaperonin Cpn60/TCP-1 family,,0,1.00568181818182
Memar_0271,Memar_0271,529,Query,-,528,4.3e-168,573.2,23.4,1,1,2.2e-172,5.2e-168,572.8861084,23.42,3,521,5,523,3,528,0.98,chaperonin Cpn60/TCP-1,,0,0.982954545454545
PHAVU_007G114900g,PHAVU_007G114900g,535,Query,-,528,4.4e-168,573.1,7.1,1,1,2.4e-172,5.8e-168,572.75,7.09,25,521,13,504,7,510,0.98,hypothetical protein,,0,0.931818181818182
GSBRNA2T00011693001,GSBRNA2T00011693001,511,Query,-,528,4.4e-168,573.1,2.1,1,1,2.1e-172,5.1e-168,572.9332886,2.1,44,525,1,487,1,490,0.97,BnaC03g73500D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IWZ6],,0,0.922348484848485
HORVU7Hr1G044070,HORVU7Hr1G044070,571,Query,-,528,4.6e-168,573.1,17.8,1,1,2.2e-172,5.3e-168,572.8592529,17.84,44,524,70,567,66,571,0.98,,,0,1.00189393939394
GL50581_1189,GL50581_1189,550,Query,-,528,4.6e-168,573.1,13.4,1,1,2.3e-172,5.6e-168,572.7911987,13.4,15,525,13,544,2,547,0.98,TCP-1 chaperonin subunit alpha,,0,1.00757575757576
GSB_91919,GSB_91919,553,Query,-,528,4.7e-168,573.1,13.4,1,1,2.4e-172,5.7e-168,572.7603149,13.4,15,525,16,547,5,550,0.98,Putative TCP-1/cpn60 chaperonin family protein,,0,1.00757575757576
PBANKA_040520,PBANKA_040520,533,Query,-,528,4.7e-168,573,8.9,1,1,2.6e-172,6.1e-168,572.6610718,8.91,7,523,9,529,4,532,0.97,T-complex protein beta subunit, putative,,0,0.986742424242424
DCAR_025918,DCAR_025918,535,Query,-,528,5e-168,573,4.1,1,1,2.3e-172,5.6e-168,572.8013306,4.11,5,524,3,532,1,535,0.98,hypothetical protein,,0,1.00378787878788
ONIVA05G03140,ONIVA05G03140,535,Query,-,528,5.1e-168,572.9,2.8,1,1,2.4e-172,5.6e-168,572.7833252,2.78,5,524,3,532,1,535,0.98,,,0,1.00378787878788
AURANDRAFT_59786,AURANDRAFT_59786,585,Query,-,528,5.3e-168,572.9,0.1,1,1,2.6e-172,6.3e-168,572.619812,0.06,3,524,18,543,16,547,0.98,hypothetical protein,,0,0.996212121212121
PGAL8A_00164200,PGAL8A_00164200,529,Query,-,528,5.4e-168,572.9,21.1,1,1,2.7e-172,6.4e-168,572.5910645,21.11,13,518,15,527,3,529,0.97,T-complex protein 1 subunit delta, putative,,0,0.971590909090909
Zm00001d040257,Zm00001d040257,503,Query,-,528,5.5e-168,572.8,13.8,1,1,2.8e-172,6.6e-168,572.5463867,13.78,44,525,19,500,16,503,0.98,T-complex protein 1 subunit beta,,0,0.982954545454545
BRADI_3g04130v3,BRADI_3g04130v3,535,Query,-,528,5.5e-168,572.8,3.9,1,1,2.6e-172,6.1e-168,572.6610107,3.91,5,524,3,532,1,535,0.98,hypothetical protein,,0,1.00378787878788
TRIDC7AG027450,TRIDC7AG027450,514,Query,-,528,5.6e-168,572.8,18.8,1,1,3e-172,7.2e-168,572.4378052,18.77,45,524,14,510,11,513,0.98,,,0,1.00189393939394
Metli_2048,Metli_2048,531,Query,-,528,5.6e-168,572.8,22.7,1,1,2.9e-172,6.8e-168,572.5093994,22.73,3,522,5,523,3,527,0.98,chaperonin Cpn60/TCP-1,,0,0.982954545454545
Os05g0147400,Os05g0147400,535,Query,-,528,5.9e-168,572.7,2.8,1,1,2.8e-172,6.6e-168,572.5535278,2.76,5,524,3,532,1,535,0.98,Similar to T-complex protein 1, zeta subunit (TCP-1-zeta) (CCT-zeta) (CCT-zeta-1) (Tcp20) (HTR3) (Acute morphine dependence related protein 2),,0,1.00378787878788
OMERI05G03160,OMERI05G03160,535,Query,-,528,5.9e-168,572.7,2.8,1,1,2.8e-172,6.6e-168,572.5535278,2.76,5,524,3,532,1,535,0.98,,,0,1.00378787878788
ORUFI05G03300,ORUFI05G03300,535,Query,-,528,5.9e-168,572.7,2.8,1,1,2.8e-172,6.6e-168,572.5535278,2.76,5,524,3,532,1,535,0.98,,,0,1.00378787878788
ORGLA05G0030200,ORGLA05G0030200,535,Query,-,528,5.9e-168,572.7,2.8,1,1,2.8e-172,6.6e-168,572.5535278,2.76,5,524,3,532,1,535,0.98,,,0,1.00378787878788
OPUNC02G24240,OPUNC02G24240,560,Query,-,528,6.4e-168,572.6,17.4,1,1,3.4e-172,8.1e-168,572.2678223,17.37,13,524,13,553,2,557,0.96,,,0,1.02462121212121
C436_06918,C436_06918,549,Query,-,528,6.5e-168,572.6,19.4,1,1,3.3e-172,7.8e-168,572.31073,19.38,6,521,2,517,1,522,0.97,thermosome subunit beta,,0,0.977272727272727
fgenesh_scip_prom.46568.5969,fgenesh_scip_prom.46568.5969,522,Query,-,528,6.6e-168,572.6,13.2,1,1,4.2e-172,1e-167,571.9606323,13.18,14,519,18,521,9,522,0.98,,,0,0.954545454545455
MSMAS_1257,MSMAS_1257,545,Query,-,528,6.7e-168,572.5,18.8,1,1,3.2e-172,7.7e-168,572.3273315,18.85,3,524,6,521,4,525,0.98,Heat shock protein 60 family chaperone GroEL,,0,0.977272727272727
DU74_09990,DU74_09990,545,Query,-,528,6.7e-168,572.5,18.8,1,1,3.2e-172,7.7e-168,572.3273315,18.85,3,524,6,521,4,525,0.98,thermosome subunit,,0,0.977272727272727
MSMAW_1230,MSMAW_1230,545,Query,-,528,7e-168,572.5,18.4,1,1,3.4e-172,8.1e-168,572.2545166,18.36,3,524,6,521,4,525,0.98,Heat shock protein 60 family chaperone GroEL,,0,0.977272727272727
MmTuc01_0080,MmTuc01_0080,545,Query,-,528,7e-168,572.5,18.4,1,1,3.4e-172,8.1e-168,572.2545166,18.36,3,524,6,521,4,525,0.98,Thermosome subunit,,0,0.977272727272727
MSMAP_1156,MSMAP_1156,545,Query,-,528,7e-168,572.5,18.4,1,1,3.4e-172,8.1e-168,572.2545166,18.36,3,524,6,521,4,525,0.98,Heat shock protein 60 family chaperone GroEL,,0,0.977272727272727
