Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
OMERI03G03350	OMERI03G03350	1199	Query	-	528	1.20E-32	126.2	28.9	2	3	1.70E-14	4.10E-10	51.85133362	3.34	17	146	654	787	642	846	0.87			0
OMERI03G03350	OMERI03G03350	1199	Query	-	528	1.20E-32	126.2	28.9	3	3	6.90E-11	1.70E-06	39.95798492	2.76	371	524	1026	1174	1007	1178	0.9			0
AET5Gv20789500	AET5Gv20789500	108	Query	-	528	2.50E-32	125.2	0	1	1	1.10E-36	2.60E-32	125.0929794	0.03	377	481	1	105	1	108	0.98			0
OMERI03G03350	OMERI03G03350	1147	Query	-	528	2.60E-32	125.1	28.9	1	3	2.00E-11	4.80E-07	41.73828888	2.67	11	143	34	169	25	180	0.84			0
OMERI03G03350	OMERI03G03350	1147	Query	-	528	2.60E-32	125.1	28.9	2	3	1.70E-14	4.00E-10	51.88354492	3.4	17	146	602	735	590	794	0.87			0
OMERI03G03350	OMERI03G03350	1147	Query	-	528	2.60E-32	125.1	28.9	3	3	6.50E-11	1.60E-06	40.04742432	2.76	371	524	974	1122	955	1126	0.9			0
HORVU1Hr1G054530	HORVU1Hr1G054530	151	Query	-	528	3.00E-32	124.9	0.2	1	1	1.50E-36	3.60E-32	124.6453018	0.22	4	97	41	135	38	136	0.94			0
HORVU1Hr1G054530	HORVU1Hr1G054530	152	Query	-	528	3.00E-32	124.9	0.2	1	1	1.50E-36	3.70E-32	124.618042	0.22	4	97	42	136	39	137	0.94			0
MettiDRAFT_0508	MettiDRAFT_0508	535	Query	-	528	5.90E-32	123.9	19.2	1	2	1.60E-24	3.80E-20	84.95308685	5.37	18	244	9	228	2	239	0.87	chaperonin GroL		0
MettiDRAFT_0508	MettiDRAFT_0508	535	Query	-	528	5.90E-32	123.9	19.2	2	2	1.20E-12	2.80E-08	45.79109573	2.84	374	522	382	524	368	530	0.89	chaperonin GroL		0
aug1.29_g10099	aug1.29_g10099	787	Query	-	528	6.80E-32	123.7	0.1	1	1	4.30E-36	1.00E-31	123.1264496	0.12	164	398	345	591	326	598	0.92			0
STYLEM_9086	STYLEM_9086	584	Query	-	528	8.00E-32	123.5	6.9	1	2	1.80E-19	4.20E-15	68.32221222	0.27	11	153	38	184	29	218	0.91	chaperonin cpn60-mitochondrial-like		0
STYLEM_9086	STYLEM_9086	584	Query	-	528	8.00E-32	123.5	6.9	2	2	2.60E-16	6.30E-12	57.84052277	0.25	371	522	416	562	406	567	0.9	chaperonin cpn60-mitochondrial-like		0
PROFUN_04022	PROFUN_04022	768	Query	-	528	1.20E-31	123	9.6	1	2	1.80E-21	4.20E-17	74.91439056	0.33	12	204	28	223	18	230	0.85	hypothetical protein		0
PROFUN_04022	PROFUN_04022	768	Query	-	528	1.20E-31	123	9.6	2	2	6.70E-15	1.60E-10	53.20161438	1.04	371	525	404	558	379	561	0.91	hypothetical protein		0
BOVATA_037980	BOVATA_037980	652	Query	-	528	2.50E-31	121.9	9.5	1	2	4.70E-24	1.10E-19	83.40914917	0.99	16	160	88	233	73	270	0.82	chaperonin mitochondrial		0
BOVATA_037980	BOVATA_037980	652	Query	-	528	2.50E-31	121.9	9.5	2	2	6.50E-09	0.00016	33.44611359	0.15	428	525	545	640	535	643	0.88	chaperonin mitochondrial		0
SteCoe_7213	SteCoe_7213	569	Query	-	528	2.80E-31	121.7	11.7	1	2	1.80E-20	4.30E-16	71.59973145	2.32	14	182	22	185	11	252	0.75	hypothetical protein		0
SteCoe_7213	SteCoe_7213	569	Query	-	528	2.80E-31	121.7	11.7	2	2	1.90E-15	4.50E-11	55.0347023	2.08	371	525	397	547	386	550	0.91	hypothetical protein		0
CSUI_011171	CSUI_011171	87	Query	-	528	3.50E-31	121.4	0.3	1	1	1.60E-35	3.70E-31	121.3006363	0.3	44	129	1	85	1	87	0.95	t-complex protein 1 eta subunit		0
TRIDC7AG020120	TRIDC7AG020120	153	Query	-	528	4.50E-31	121	0	1	1	2.20E-35	5.40E-31	120.7719498	0	144	277	3	138	1	141	0.97			0
BXIN_2009	BXIN_2009	648	Query	-	528	4.70E-31	121	9.4	1	2	6.50E-24	1.60E-19	82.93888092	0.58	17	160	85	229	73	265	0.84	putative chaperonin		0
BXIN_2009	BXIN_2009	648	Query	-	528	4.70E-31	121	9.4	2	2	4.70E-09	0.00011	33.92388153	0.49	427	526	540	637	530	639	0.89	putative chaperonin		0
GNI_039730	GNI_039730	557	Query	-	528	5.20E-31	120.8	4.4	1	2	1.20E-23	2.90E-19	82.05474091	0.12	14	182	21	184	10	211	0.86	cpn60 chaperonin family protein		0
GNI_039730	GNI_039730	557	Query	-	528	5.20E-31	120.8	4.4	2	2	7.90E-11	1.90E-06	39.77676392	0.9	368	523	393	543	363	548	0.81	cpn60 chaperonin family protein		0
HORVU1Hr1G054530	HORVU1Hr1G054530	148	Query	-	528	5.40E-31	120.7	0	1	1	2.60E-35	6.10E-31	120.5878983	0	256	375	25	146	9	148	0.95			0
g26475	g26475	354	Query	-	528	7.40E-31	120.3	5.5	1	2	1.60E-24	3.80E-20	84.97167206	3.45	44	103	1	60	1	65	0.96			0
g26475	g26475	354	Query	-	528	7.40E-31	120.3	5.5	2	2	8.40E-10	2.00E-05	36.384758	0.04	134	189	61	115	59	129	0.92			0
Mpsy_2747	Mpsy_2747	535	Query	-	528	1.10E-30	119.8	21.6	1	2	9.60E-23	2.30E-18	79.08750153	7.1	18	245	9	229	2	234	0.84	chaperonin GroEL		0
Mpsy_2747	Mpsy_2747	535	Query	-	528	1.10E-30	119.8	21.6	2	2	1.40E-12	3.40E-08	45.51691055	2.81	374	525	382	527	369	530	0.89	chaperonin GroEL		0
BBOV_IV007010	BBOV_IV007010	651	Query	-	528	1.20E-30	119.6	10.4	1	2	1.90E-23	4.60E-19	81.37768555	0.57	19	164	90	236	74	267	0.87	"chaperonin cpn60, putative"		0
BBOV_IV007010	BBOV_IV007010	651	Query	-	528	1.20E-30	119.6	10.4	2	2	2.90E-09	7.00E-05	34.59034729	0.52	427	525	543	639	532	641	0.89	"chaperonin cpn60, putative"		0
estExt_fgenesh1_pm.C_550014	estExt_fgenesh1_pm.C_550014	553	Query	-	528	1.20E-30	119.6	20.1	1	2	2.70E-18	6.50E-14	64.38847351	8.37	12	223	5	203	1	343	0.72			0
estExt_fgenesh1_pm.C_550014	estExt_fgenesh1_pm.C_550014	553	Query	-	528	1.20E-30	119.6	20.1	2	2	2.40E-15	5.70E-11	54.69674683	3.86	369	521	380	531	345	537	0.91			0
TOT_030000646	TOT_030000646	680	Query	-	528	1.40E-30	119.3	11.6	1	2	8.20E-24	2.00E-19	82.6178894	1.73	11	211	95	282	86	438	0.79	chaperonin CPN60		0
TOT_030000646	TOT_030000646	680	Query	-	528	1.40E-30	119.3	11.6	2	2	2.30E-08	0.00055	31.64554024	1.02	423	523	569	667	520	672	0.8	chaperonin CPN60		0
MACL_00001934	MACL_00001934	680	Query	-	528	1.40E-30	119.3	11.6	1	2	8.20E-24	2.00E-19	82.6178894	1.73	11	211	95	282	86	438	0.79	chaperonin CPN60		0
MACL_00001934	MACL_00001934	680	Query	-	528	1.40E-30	119.3	11.6	2	2	2.30E-08	0.00055	31.64554024	1.02	423	523	569	667	520	672	0.8	chaperonin CPN60		0
SteCoe_27409	SteCoe_27409	564	Query	-	528	1.50E-30	119.3	10.3	1	2	1.80E-20	4.30E-16	71.58065033	1.56	13	221	21	216	12	269	0.76	hypothetical protein		0
SteCoe_27409	SteCoe_27409	564	Query	-	528	1.50E-30	119.3	10.3	2	2	1.40E-14	3.30E-10	52.1666069	1.83	371	525	397	547	386	550	0.91	hypothetical protein		0
MACJ_00003013	MACJ_00003013	680	Query	-	528	1.50E-30	119.3	10.1	1	2	6.30E-24	1.50E-19	83.00192261	1.08	13	165	97	250	87	351	0.81	chaperonin CPN60		0
MACJ_00003013	MACJ_00003013	680	Query	-	528	1.50E-30	119.3	10.1	2	2	5.40E-08	0.0013	30.40579796	0.35	427	524	573	668	548	673	0.85	chaperonin CPN60		0
MA_0631	MA_0631	536	Query	-	528	1.60E-30	119.2	17.2	1	2	6.30E-24	1.50E-19	82.99310303	5.16	18	245	10	230	2	235	0.83	groEL protein (Cpn60)		0
MA_0631	MA_0631	536	Query	-	528	1.60E-30	119.2	17.2	2	2	1.60E-11	3.90E-07	42.02092361	1.94	374	522	383	525	355	531	0.89	groEL protein (Cpn60)		0
BBBOND_0401160	BBBOND_0401160	652	Query	-	528	2.20E-30	118.8	9.4	1	2	5.80E-24	1.40E-19	83.11862183	1.1	17	160	89	233	74	270	0.83	"chaperonin cpn60, putative"		0
BBBOND_0401160	BBBOND_0401160	652	Query	-	528	2.20E-30	118.8	9.4	2	2	4.10E-08	0.00098	30.80818558	0.13	428	525	545	640	535	643	0.89	"chaperonin cpn60, putative"		0
OXYTRI_11964	OXYTRI_11964	583	Query	-	528	3.70E-30	118	7.4	1	2	2.60E-19	6.20E-15	67.77239227	0.22	11	153	38	184	30	223	0.9	hypothetical protein		0
OXYTRI_11964	OXYTRI_11964	583	Query	-	528	3.70E-30	118	7.4	2	2	1.10E-14	2.60E-10	52.53591919	0.25	371	519	416	559	405	565	0.9	hypothetical protein		0
HORVU1Hr1G054530	HORVU1Hr1G054530	147	Query	-	528	4.20E-30	117.8	0.1	1	1	2.10E-34	4.90E-30	117.5992508	0.08	126	257	1	133	1	139	0.97			2
BEWA_028020	BEWA_028020	569	Query	-	528	4.30E-30	117.8	8.9	1	2	6.80E-22	1.60E-17	76.27721405	1.25	13	234	32	240	22	259	0.77	"heat shock protein 60, putative"		0
BEWA_028020	BEWA_028020	569	Query	-	528	4.30E-30	117.8	8.9	2	2	1.20E-12	2.90E-08	45.76131439	1.24	371	510	410	544	387	561	0.88	"heat shock protein 60, putative"		0
CEY00_Acc18149	CEY00_Acc18149	150	Query	-	528	6.30E-30	117.2	0.6	1	1	1.40E-33	3.40E-29	114.8254166	0.64	390	524	1	123	1	126	0.95	T-complex protein 1 subunit gamma like		0
MMAB1_0195	MMAB1_0195	104	Query	-	528	7.90E-30	116.9	0.2	1	1	3.70E-34	8.80E-30	116.7553482	0.24	3	90	5	92	3	94	0.97	protein of unknown function		0
fgenesh1_pm.99__2	fgenesh1_pm.99__2	570	Query	-	528	9.40E-30	116.7	7.8	1	2	2.20E-20	5.40E-16	71.27265167	0.29	19	146	33	164	17	255	0.89			0
fgenesh1_pm.99__2	fgenesh1_pm.99__2	570	Query	-	528	9.40E-30	116.7	7.8	2	2	3.00E-13	7.30E-09	47.73597336	2.26	374	526	411	562	400	564	0.89			0
KIPB_016653	KIPB_016653	98	Query	-	528	9.60E-30	116.6	0.7	1	1	4.40E-34	1.00E-29	116.5232468	0.74	84	179	2	97	1	98	0.98	chaperonin Cpn60/TCP-1 family		0
JI55_03420	JI55_03420	118	Query	-	528	1.10E-29	116.5	1.1	1	1	4.90E-34	1.20E-29	116.3504105	1.12	249	363	2	116	1	118	0.97	thermosome subunit		0
CMB021C	CMB021C	594	Query	-	528	1.40E-29	116.1	5.9	1	2	5.70E-22	1.40E-17	76.52953339	0.14	16	156	52	196	38	275	0.9	Chroloplast chaperonin CPN60 [Source:UniProtKB/TrEMBL;Acc:M1UN99]		0
CMB021C	CMB021C	594	Query	-	528	1.40E-29	116.1	5.9	2	2	1.80E-11	4.40E-07	41.85302353	0.44	374	525	428	576	420	579	0.89	Chroloplast chaperonin CPN60 [Source:UniProtKB/TrEMBL;Acc:M1UN99]		0
DLAC_08648	DLAC_08648	640	Query	-	528	1.40E-29	116.1	4.3	1	1	1.90E-32	4.50E-28	111.1316376	4.25	24	524	10	581	4	584	0.77	hypothetical protein		0
TOT_040000838	TOT_040000838	570	Query	-	528	1.60E-29	115.9	9.4	1	2	6.60E-21	1.60E-16	73.02455902	0.31	13	218	35	233	26	264	0.77	chaperonin HSP60		0
TOT_040000838	TOT_040000838	570	Query	-	528	1.60E-29	115.9	9.4	2	2	3.30E-13	7.90E-09	47.61042404	1.76	371	512	412	548	384	564	0.86	chaperonin HSP60		0
CSUI_000029	CSUI_000029	644	Query	-	528	1.70E-29	115.8	18.7	1	1	3.30E-32	7.80E-28	110.3254242	18.7	13	520	92	614	83	621	0.78	chaperonin		0
TRIDC6BG062660	TRIDC6BG062660	108	Query	-	528	1.70E-29	115.8	0.1	1	1	7.90E-34	1.90E-29	115.6608047	0.09	413	519	1	107	1	108	0.98			0
EBH_0023930	EBH_0023930	653	Query	-	528	1.80E-29	115.7	1.3	1	2	7.90E-22	1.90E-17	76.078125	0	13	156	86	230	74	310	0.87	"TCP-1/cpn60 chaperonin family protein, putative"		0
EBH_0023930	EBH_0023930	653	Query	-	528	1.80E-29	115.7	1.3	2	2	9.60E-08	0.0023	29.5985527	0.14	427	525	547	643	534	646	0.87	"TCP-1/cpn60 chaperonin family protein, putative"		0
Mmah_0395	Mmah_0395	536	Query	-	528	2.00E-29	115.6	22.5	1	2	3.50E-23	8.30E-19	80.54859161	5.34	18	242	10	227	2	235	0.86	chaperonin GroEL		0
Mmah_0395	Mmah_0395	536	Query	-	528	2.00E-29	115.6	22.5	2	2	8.80E-11	2.10E-06	39.62126541	5.1	374	525	383	528	369	531	0.89	chaperonin GroEL		0
MACL_00002992	MACL_00002992	570	Query	-	528	2.10E-29	115.5	9.9	1	2	7.00E-21	1.70E-16	72.93550873	0.41	13	218	35	233	26	264	0.77	chaperonin HSP60		0
MACL_00002992	MACL_00002992	570	Query	-	528	2.10E-29	115.5	9.9	2	2	3.30E-13	7.90E-09	47.61042404	1.76	371	512	412	548	384	564	0.86	chaperonin HSP60		0
MSBR3_1823	MSBR3_1823	536	Query	-	528	2.10E-29	115.5	17.9	1	2	1.70E-22	4.10E-18	78.26270294	7.81	18	245	10	230	2	242	0.82	Heat shock protein 60 family chaperone GroEL		0
MSBR3_1823	MSBR3_1823	536	Query	-	528	2.10E-29	115.5	17.9	2	2	1.00E-11	2.50E-07	42.66402817	2.38	374	523	383	526	354	531	0.89	Heat shock protein 60 family chaperone GroEL		0
CHLRE_07g339150v5	CHLRE_07g339150v5	577	Query	-	528	2.70E-29	115.1	12.9	1	2	1.50E-19	3.60E-15	68.52520752	1.17	4	190	26	214	23	263	0.81	hypothetical protein		0
CHLRE_07g339150v5	CHLRE_07g339150v5	577	Query	-	528	2.70E-29	115.1	12.9	2	2	5.20E-15	1.20E-10	53.58269882	1.73	372	525	412	564	386	567	0.88	hypothetical protein		0
CMV086C	CMV086C	526	Query	-	528	2.80E-29	115.1	11.1	1	2	7.20E-16	1.70E-11	56.39653015	2.08	19	155	10	147	2	200	0.77	"60 kDa chaperonin, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q85G22]"		0
CMV086C	CMV086C	526	Query	-	528	2.80E-29	115.1	11.1	2	2	5.20E-18	1.20E-13	63.45979691	1.88	368	522	375	523	280	526	0.9	"60 kDa chaperonin, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q85G22]"		0
EPH_0004520	EPH_0004520	697	Query	-	528	3.30E-29	114.8	1.9	1	2	1.10E-21	2.50E-17	75.65018463	0.01	9	156	82	230	75	309	0.87	"TCP-1/cpn60 chaperonin family protein, putative"		0
EPH_0004520	EPH_0004520	697	Query	-	528	3.30E-29	114.8	1.9	2	2	8.50E-08	0.002	29.76807213	0.2	427	525	591	687	578	690	0.87	"TCP-1/cpn60 chaperonin family protein, putative"		0
PGSC0003DMG400009147	PGSC0003DMG400009147	1595	Query	-	528	3.50E-29	114.8	0.1	1	1	3.00E-33	7.10E-29	113.771904	0.11	194	408	423	643	375	655	0.87	"Chaperonin Cpn60/TCP-1; Phosphatidylinositol-4-phosphate 5-kinase; Zinc finger, FYVE/PHD-type [Source:PGSC_GENE;Acc:PGSC0003DMG400009147]"		0
MSKOL_2705	MSKOL_2705	536	Query	-	528	3.90E-29	114.6	20.5	1	2	1.50E-22	3.50E-18	78.48455811	7.34	18	245	10	230	2	242	0.82	Heat shock protein 60 family chaperone GroEL		0
MSKOL_2705	MSKOL_2705	536	Query	-	528	3.90E-29	114.6	20.5	2	2	9.80E-12	2.30E-07	42.76413345	3.35	373	523	382	526	344	531	0.87	Heat shock protein 60 family chaperone GroEL		0
MSVAZ_2701	MSVAZ_2701	536	Query	-	528	3.90E-29	114.6	20.5	1	2	1.50E-22	3.50E-18	78.48455811	7.34	18	245	10	230	2	242	0.82	Heat shock protein 60 family chaperone GroEL		0
MSVAZ_2701	MSVAZ_2701	536	Query	-	528	3.90E-29	114.6	20.5	2	2	9.80E-12	2.30E-07	42.76413345	3.35	373	523	382	526	344	531	0.87	Heat shock protein 60 family chaperone GroEL		0
Mhun_1056	Mhun_1056	536	Query	-	528	4.20E-29	114.5	24	1	2	3.90E-21	9.30E-17	73.7885437	7.89	18	242	10	227	2	233	0.81	chaperonin GroEL		0
Mhun_1056	Mhun_1056	536	Query	-	528	4.20E-29	114.5	24	2	2	3.40E-12	8.20E-08	44.26709747	3.11	374	523	383	526	351	531	0.87	chaperonin GroEL		0
EO95_16000	EO95_16000	536	Query	-	528	4.40E-29	114.5	18.8	1	2	1.80E-22	4.40E-18	78.16430664	6.39	18	245	10	230	2	235	0.83	molecular chaperone GroEL		0
EO95_16000	EO95_16000	536	Query	-	528	4.40E-29	114.5	18.8	2	2	1.20E-11	2.80E-07	42.50124359	2	374	523	383	526	356	531	0.89	molecular chaperone GroEL		0
ETH_00008485	ETH_00008485	652	Query	-	528	4.50E-29	114.4	1.2	1	2	1.00E-21	2.50E-17	75.66519928	0.01	13	156	86	230	74	310	0.86	"TCP-1/cpn60 chaperonin family protein, putative"		0
ETH_00008485	ETH_00008485	652	Query	-	528	4.50E-29	114.4	1.2	2	2	1.20E-07	0.0028	29.3244648	0.18	427	526	547	644	534	646	0.87	"TCP-1/cpn60 chaperonin family protein, putative"		0
IMG5_107510	IMG5_107510	568	Query	-	528	4.50E-29	114.4	9	1	2	2.40E-21	5.70E-17	74.48303223	0.28	12	155	25	169	16	189	0.86	hypothetical protein		0
IMG5_107510	IMG5_107510	568	Query	-	528	4.50E-29	114.4	9	2	2	5.00E-12	1.20E-07	43.71504593	2.03	371	519	402	545	392	554	0.88	hypothetical protein		0
Dr06781	Dr06781	271	Query	-	528	4.80E-29	114.3	0.1	1	1	2.90E-33	7.00E-29	113.7941818	0.08	263	396	134	268	120	270	0.94			0
Mbar_A1543	Mbar_A1543	536	Query	-	528	7.20E-29	113.7	20	1	2	1.10E-21	2.70E-17	75.55504608	8.87	18	246	10	231	2	342	0.87	60 kDa chaperonin		0
Mbar_A1543	Mbar_A1543	536	Query	-	528	7.20E-29	113.7	20	2	2	1.10E-11	2.70E-07	42.55967331	3.31	373	523	382	526	351	531	0.88	60 kDa chaperonin		0
MSBRW_3186	MSBRW_3186	536	Query	-	528	7.20E-29	113.7	20	1	2	1.10E-21	2.70E-17	75.55504608	8.87	18	246	10	231	2	342	0.87	Heat shock protein 60 family chaperone GroEL		0
MSBRW_3186	MSBRW_3186	536	Query	-	528	7.20E-29	113.7	20	2	2	1.10E-11	2.70E-07	42.55967331	3.31	373	523	382	526	351	531	0.88	Heat shock protein 60 family chaperone GroEL		0
A9239_02390	A9239_02390	536	Query	-	528	7.50E-29	113.7	20.4	1	2	2.40E-22	5.60E-18	77.80596924	7.14	18	246	10	231	2	247	0.83	chaperonin GroL		0
A9239_02390	A9239_02390	536	Query	-	528	7.50E-29	113.7	20.4	2	2	1.20E-11	2.90E-07	42.42983627	3.09	373	523	382	526	348	531	0.87	chaperonin GroL		0
MCM1_2131	MCM1_2131	536	Query	-	528	7.50E-29	113.7	20.4	1	2	2.40E-22	5.60E-18	77.80596924	7.14	18	246	10	231	2	247	0.83	chaperonin GroEL		0
MCM1_2131	MCM1_2131	536	Query	-	528	7.50E-29	113.7	20.4	2	2	1.20E-11	2.90E-07	42.42983627	3.09	373	523	382	526	348	531	0.87	chaperonin GroEL		0
MSBR2_1847	MSBR2_1847	536	Query	-	528	7.50E-29	113.7	20.4	1	2	2.40E-22	5.60E-18	77.80596924	7.14	18	246	10	231	2	247	0.83	Heat shock protein 60 family chaperone GroEL		0
MSBR2_1847	MSBR2_1847	536	Query	-	528	7.50E-29	113.7	20.4	2	2	1.20E-11	2.90E-07	42.42983627	3.09	373	523	382	526	348	531	0.87	Heat shock protein 60 family chaperone GroEL		0
MSBRM_0531	MSBRM_0531	536	Query	-	528	7.50E-29	113.7	20.4	1	2	2.40E-22	5.60E-18	77.80596924	7.14	18	246	10	231	2	247	0.83	Heat shock protein 60 family chaperone GroEL		0
MSBRM_0531	MSBRM_0531	536	Query	-	528	7.50E-29	113.7	20.4	2	2	1.20E-11	2.90E-07	42.42983627	3.09	373	523	382	526	348	531	0.87	Heat shock protein 60 family chaperone GroEL		0
EO96_05835	EO96_05835	536	Query	-	528	7.60E-29	113.7	19.2	1	2	3.40E-22	8.00E-18	77.29172516	7.1	18	246	10	231	2	242	0.83	molecular chaperone GroEL		0
EO96_05835	EO96_05835	536	Query	-	528	7.60E-29	113.7	19.2	2	2	1.20E-11	2.80E-07	42.50317764	1.96	374	522	383	525	356	531	0.89	molecular chaperone GroEL		0
EO94_02560	EO94_02560	536	Query	-	528	7.60E-29	113.7	19.2	1	2	3.40E-22	8.00E-18	77.29172516	7.1	18	246	10	231	2	242	0.83	molecular chaperone GroEL		0
EO94_02560	EO94_02560	536	Query	-	528	7.60E-29	113.7	19.2	2	2	1.20E-11	2.80E-07	42.50317764	1.96	374	522	383	525	356	531	0.89	molecular chaperone GroEL		0
EO98_00265	EO98_00265	536	Query	-	528	7.60E-29	113.7	19.2	1	2	3.40E-22	8.00E-18	77.29172516	7.1	18	246	10	231	2	242	0.83	molecular chaperone GroEL		0
EO98_00265	EO98_00265	536	Query	-	528	7.60E-29	113.7	19.2	2	2	1.20E-11	2.80E-07	42.50317764	1.96	374	522	383	525	356	531	0.89	molecular chaperone GroEL		0
EO93_15855	EO93_15855	536	Query	-	528	7.60E-29	113.7	19.2	1	2	3.40E-22	8.00E-18	77.29172516	7.1	18	246	10	231	2	242	0.83	molecular chaperone GroEL		0
EO93_15855	EO93_15855	536	Query	-	528	7.60E-29	113.7	19.2	2	2	1.20E-11	2.80E-07	42.50124359	2	374	523	383	526	356	531	0.89	molecular chaperone GroEL		0
SteCoe_31800	SteCoe_31800	613	Query	-	528	7.60E-29	113.7	16.8	1	1	3.20E-29	7.70E-25	100.4530487	16.81	14	524	22	596	13	600	0.78	hypothetical protein		0
EO92_00805	EO92_00805	536	Query	-	528	8.30E-29	113.5	19.2	1	2	3.40E-22	8.00E-18	77.29172516	7.1	18	246	10	231	2	242	0.83	molecular chaperone GroEL		0
EO92_00805	EO92_00805	536	Query	-	528	8.30E-29	113.5	19.2	2	2	1.30E-11	3.10E-07	42.37662888	1.97	374	522	383	525	356	531	0.89	molecular chaperone GroEL		0
MSHOH_3588	MSHOH_3588	536	Query	-	528	8.40E-29	113.5	18.1	1	2	1.70E-22	4.00E-18	78.28565216	6.02	18	246	10	231	2	242	0.83	Heat shock protein 60 family chaperone GroEL		0
MSHOH_3588	MSHOH_3588	536	Query	-	528	8.40E-29	113.5	18.1	2	2	3.00E-11	7.20E-07	41.14547729	2.21	374	523	383	526	357	531	0.89	Heat shock protein 60 family chaperone GroEL		0
MSMAW_2813	MSMAW_2813	536	Query	-	528	8.80E-29	113.5	18.5	1	2	1.70E-22	4.00E-18	78.30506134	5.42	18	246	10	231	2	241	0.83	Heat shock protein 60 family chaperone GroEL		0
MSMAW_2813	MSMAW_2813	536	Query	-	528	8.80E-29	113.5	18.5	2	2	2.70E-11	6.50E-07	41.29016876	2.96	374	523	383	526	367	531	0.89	Heat shock protein 60 family chaperone GroEL		0
DU74_15655	DU74_15655	536	Query	-	528	8.80E-29	113.5	18.5	1	2	1.70E-22	4.00E-18	78.30506134	5.42	18	246	10	231	2	241	0.83	molecular chaperone GroEL		23
DU74_15655	DU74_15655	536	Query	-	528	8.80E-29	113.5	18.5	2	2	2.70E-11	6.50E-07	41.29016876	2.96	374	523	383	526	367	531	0.89	molecular chaperone GroEL		23
MSMAP_2744	MSMAP_2744	536	Query	-	528	8.80E-29	113.5	18.5	1	2	1.70E-22	4.00E-18	78.30506134	5.42	18	246	10	231	2	241	0.83	Heat shock protein 60 family chaperone GroEL		0
MSMAP_2744	MSMAP_2744	536	Query	-	528	8.80E-29	113.5	18.5	2	2	2.70E-11	6.50E-07	41.29016876	2.96	374	523	383	526	367	531	0.89	Heat shock protein 60 family chaperone GroEL		0
DU55_09655	DU55_09655	536	Query	-	528	9.00E-29	113.4	18.5	1	2	1.70E-22	4.00E-18	78.30506134	5.42	18	246	10	231	2	241	0.83	molecular chaperone GroEL		0
DU55_09655	DU55_09655	536	Query	-	528	9.00E-29	113.4	18.5	2	2	2.80E-11	6.70E-07	41.26026535	3	374	523	383	526	366	531	0.89	molecular chaperone GroEL		0
MSLAZ_0355	MSLAZ_0355	536	Query	-	528	9.50E-29	113.3	18.4	1	2	3.10E-22	7.30E-18	77.42095184	5.8	18	245	10	230	2	238	0.83	Heat shock protein 60 family chaperone GroEL		0
MSLAZ_0355	MSLAZ_0355	536	Query	-	528	9.50E-29	113.3	18.4	2	2	2.10E-11	5.00E-07	41.66430664	1.89	374	524	383	527	358	531	0.89	Heat shock protein 60 family chaperone GroEL		0
DU43_18160	DU43_18160	536	Query	-	528	9.70E-29	113.3	17.9	1	2	1.70E-22	4.00E-18	78.2933197	5.38	18	245	10	230	2	239	0.83	molecular chaperone GroEL		2
DU43_18160	DU43_18160	536	Query	-	528	9.70E-29	113.3	17.9	2	2	2.80E-11	6.70E-07	41.26026535	3	374	523	383	526	366	531	0.89	molecular chaperone GroEL		2
Metev_2186	Metev_2186	536	Query	-	528	1.00E-28	113.2	16.1	1	2	7.50E-20	1.80E-15	69.54238892	2.84	18	185	10	179	3	233	0.8	chaperonin GroEL		0
Metev_2186	Metev_2186	536	Query	-	528	1.00E-28	113.2	16.1	2	2	1.90E-13	4.50E-09	48.41794968	1.72	368	526	376	529	362	531	0.9	chaperonin GroEL		0
SteCoe_34106	SteCoe_34106	568	Query	-	528	1.10E-28	113.1	13.3	1	1	4.60E-32	1.10E-27	109.8579483	13.35	14	524	22	546	11	550	0.82	hypothetical protein		0
Solyc03g123570.3	Solyc03g123570.3	1782	Query	-	528	1.10E-28	113.1	0.1	1	1	9.20E-33	2.20E-28	112.1568375	0.09	194	408	421	641	372	648	0.87			0
MSMAS_2887	MSMAS_2887	536	Query	-	528	1.40E-28	112.8	19.5	1	2	2.70E-22	6.40E-18	77.62718201	6.06	18	246	10	231	2	242	0.83	Heat shock protein 60 family chaperone GroEL		0
MSMAS_2887	MSMAS_2887	536	Query	-	528	1.40E-28	112.8	19.5	2	2	2.80E-11	6.70E-07	41.26026535	3	374	523	383	526	366	531	0.89	Heat shock protein 60 family chaperone GroEL		0
DU50_02420	DU50_02420	536	Query	-	528	1.40E-28	112.8	19.3	1	2	2.60E-22	6.10E-18	77.68678284	6.19	18	246	10	231	2	242	0.83	molecular chaperone GroEL		27
DU50_02420	DU50_02420	536	Query	-	528	1.40E-28	112.8	19.3	2	2	2.70E-11	6.50E-07	41.29016876	2.96	374	523	383	526	367	531	0.89	molecular chaperone GroEL		27
MSMAC_1547	MSMAC_1547	536	Query	-	528	1.40E-28	112.8	19.3	1	2	2.60E-22	6.10E-18	77.68678284	6.19	18	246	10	231	2	242	0.83	Heat shock protein 60 family chaperone GroEL		0
